Latitude,Longitude,test_col,colorcode,RatingValue
52.48022700000000,-1.82997900000000,Cafe One - Autograph<br>5<br>2020-01-15<br>Restaurant/Cafe/Canteen,black,5
52.51737800000000,-1.80412100000000,Cafe Pausa<br>5<br>2018-02-19<br>Restaurant/Cafe/Canteen,black,5
52.48704200000000,-1.89220200000000,Cafe Pause<br>5<br>2018-03-22<br>Restaurant/Cafe/Canteen,black,5
52.55697631835940,-1.86871099472046,Cafe Prems<br>4<br>2019-09-25<br>Restaurant/Cafe/Canteen,lightgreen,4
52.44960400000000,-1.95641600000000,Cafe Reem<br>4<br>2019-03-14<br>Restaurant/Cafe/Canteen,lightgreen,4
52.48866653442380,-1.88723504543304,Cafe Resource<br>5<br>2017-11-15<br>Restaurant/Cafe/Canteen,black,5
52.56223400000000,-1.82438200000000,Cafe Revive<br>5<br>2020-03-01<br>Restaurant/Cafe/Canteen,black,5
52.46015300000000,-1.94424900000000,Cafe Rouge<br>5<br>2017-11-28<br>Restaurant/Cafe/Canteen,black,5
52.47761535644530,-1.89488995075226,Cafe Rouge<br>5<br>2020-02-19<br>Restaurant/Cafe/Canteen,black,5
52.47593300000000,-1.90540600000000,Cafe Rouge<br>5<br>2019-03-21<br>Restaurant/Cafe/Canteen,black,5
52.47810500000000,-1.91248300000000,Cafe Rouge<br>4<br>2019-05-02<br>Restaurant/Cafe/Canteen,lightgreen,4
52.40249400000000,-1.98205200000000,Cafe Sol<br>5<br>2020-01-08<br>Restaurant/Cafe/Canteen,black,5
52.47454100000000,-1.89662000000000,Cafe Soya<br>4<br>2017-05-08<br>Restaurant/Cafe/Canteen,lightgreen,4
52.47134600000000,-1.90320700000000,Cafe St Lukes<br>5<br>2020-03-01<br>Other catering premises,black,5
52.48664600000000,-1.89096600000000,Cafe Tierra<br>5<br>2017-03-24<br>Restaurant/Cafe/Canteen,black,5
52.51190900000000,-1.87494600000000,Cafe Time<br>3<br>2020-02-03<br>Takeaway/sandwich shop,orange,3
52.56216400000000,-1.82569500000000,Cafe Zest<br>5<br>2018-02-15<br>Restaurant/Cafe/Canteen,black,5
52.49596200000000,-1.89422700000000,Cafe Zest<br>5<br>2019-02-05<br>Restaurant/Cafe/Canteen,black,5
52.44173500000000,-1.81448900000000,Cafe2U Solihull<br>5<br>2020-03-01<br>Mobile caterer,black,5
52.44894790649410,-1.88764500617981,Cafephilia<br>2<br>2020-02-20<br>Restaurant/Cafe/Canteen,lightpink,2
52.56216400000000,-1.82569500000000,Caffe Botanico House Of Fraser<br>5<br>2018-05-09<br>Restaurant/Cafe/Canteen,black,5
52.47454100000000,-1.89662000000000,Caffe Chino<br>3<br>2019-03-21<br>Restaurant/Cafe/Canteen,orange,3
52.47593307495120,-1.90540599822998,Caffe Nero<br>5<br>2019-09-06<br>Restaurant/Cafe/Canteen,black,5
52.47803400000000,-1.91360200000000,Caffe Nero<br>5<br>2017-11-30<br>Restaurant/Cafe/Canteen,black,5
52.56189400000000,-1.82569600000000,Caffe Nero<br>5<br>2020-03-01<br>Restaurant/Cafe/Canteen,black,5
52.47813800000000,-1.89867200000000,Caffe Nero<br>4<br>2019-06-03<br>Restaurant/Cafe/Canteen,lightgreen,4
52.51760800000000,-1.90295900000000,Cake and Roll<br>5<br>2019-12-17<br>Takeaway/sandwich shop,black,5
52.43674870000000,-1.89208390000000,Cake Box<br>2<br>2020-02-28<br>Manufacturers/packers,lightpink,2
52.45801320000000,-1.87681550000000,Cake Corner<br>3<br>2020-01-23<br>Other catering premises,orange,3
52.49072600000000,-1.91253100000000,Cake Quarter<br>5<br>2020-03-01<br>Retailers - other,black,5
52.53661150000000,-1.92964200000000,Cake Shop and Sunita's Sweet Centre<br>4<br>2019-12-17<br>Takeaway/sandwich shop,lightgreen,4
52.40516300000000,-1.97917000000000,Cake Wright<br>4<br>2020-03-01<br>Other catering premises,lightgreen,4
52.53913600000000,-1.92403900000000,Cakeable Moments<br>5<br>2020-03-01<br>Manufacturers/packers,black,5
52.50751000000000,-1.94035900000000,Cakes By Veena<br>5<br>2018-08-15<br>Other catering premises,black,5
52.53947300000000,-1.79255100000000,Calder Green<br>5<br>2017-03-22<br>Pub/bar/nightclub,black,5
52.48453700000000,-1.82648700000000,Caldwell Convenience & Liquor Store<br>3<br>2017-01-13<br>Retailers - other,orange,3
52.54318000000000,-1.92071500000000,Calshot Junior And Infant School<br>5<br>2019-04-09<br>School/college/university,black,5
52.49872900000000,-1.89208500000000,Calvary Church Of God In Christ & Co<br>4<br>2020-03-01<br>Other catering premises,lightgreen,4
52.50050900000000,-1.89236100000000,Camborne House Childrens Home<br>5<br>2020-03-01<br>Hospitals/Childcare/Caring Premises,black,5
52.48019100000000,-1.91247900000000,Cambrian Stores<br>5<br>2020-03-01<br>Retailers - other,black,5
52.49276400000000,-1.88675300000000,Campanile Hotel<br>5<br>2017-03-06<br>Hotel/bed & breakfast/guest house,black,5
52.47622300000000,-1.90880600000000,Canal Side Cafe<br>4<br>2019-03-29<br>Restaurant/Cafe/Canteen,lightgreen,4
52.47434400000000,-1.89723800000000,Candies<br>5<br>2020-03-01<br>Restaurant/Cafe/Canteen,black,5
52.47635900000000,-1.78941800000000,Candies<br>5<br>2020-03-01<br>Retailers - other,black,5
52.42747100000000,-1.92258400000000,Caneat<br>4<br>2019-04-23<br>Other catering premises,lightgreen,4
52.50331115722660,-1.93722701072693,Caneys Exotic Fruits<br>3<br>2019-11-13<br>Retailers - other,orange,3
52.40325400000000,-1.96535400000000,Canton Kitchen<br>3<br>2018-11-20<br>Takeaway/sandwich shop,orange,3
52.42544800000000,-1.92169000000000,Cantonese Express<br>4<br>2019-03-22<br>Takeaway/sandwich shop,lightgreen,4
52.48649900000000,-1.93630800000000,Cantonese Express<br>5<br>2019-04-23<br>Takeaway/sandwich shop,black,5
52.50379000000000,-1.91395000000000,Cape Coast Market<br>1<br>2020-02-06<br>Retailers - other,red,1
52.48649978637700,-1.91209805011749,Cappadocia<br>4<br>2019-03-26<br>Restaurant/Cafe/Canteen,lightgreen,4
52.46217900000000,-1.81446200000000,Card Factory<br>5<br>2020-03-01<br>Retailers - other,black,5
52.53715300000000,-1.82717310000000,Card Factory<br>5<br>2019-06-04<br>Retailers - other,black,5
52.39524078369140,-1.98423004150391,Card Factory<br>5<br>2018-07-16<br>Retailers - other,black,5
52.41685700000000,-1.96800500000000,Card Factory<br>5<br>2020-03-01<br>Retailers - other,black,5
52.49368800000000,-1.81983800000000,Card Factory<br>5<br>2020-03-01<br>Retailers - other,black,5
52.54922000000000,-1.88621000000000,Cardinal Wiseman Rc School<br>5<br>2018-01-26<br>School/college/university,black,5
52.45798300000000,-1.95602600000000,Cardomon<br>5<br>2019-10-07<br>Restaurant/Cafe/Canteen,black,5
52.51268100000000,-1.85795400000000,Care Tech<br>4<br>2020-03-01<br>Hospitals/Childcare/Caring Premises,lightgreen,4
52.39946900000000,-1.92520400000000,Care Through The Millennium<br>5<br>2020-01-07<br>Hospitals/Childcare/Caring Premises,black,5
52.52389100000000,-1.85734300000000,Caress Support Group<br>5<br>2018-09-13<br>Hospitals/Childcare/Caring Premises,black,5
52.45636800000000,-1.79105800000000,Caretaker<br>5<br>2020-03-01<br>Other catering premises,black,5
52.48951000000000,-1.87838200000000,Caretakers House<br>5<br>2019-05-02<br>School/college/university,black,5
52.54748500000000,-1.79854600000000,Caretech Community Services<br>5<br>2020-03-01<br>Hospitals/Childcare/Caring Premises,black,5
52.41394230000000,-1.97177990000000,Carib Flavaz and Spice<br>2<br>2020-03-19<br>Takeaway/sandwich shop,lightpink,2
52.53157000000000,-1.92834200000000,Caribbean Touch<br>3<br>2020-04-14<br>Restaurant/Cafe/Canteen,orange,3
52.42660600000000,-1.90793700000000,Carino's Pizza and Peri Peri<br>3<br>2020-03-05<br>Takeaway/sandwich shop,orange,3
52.47578400000000,-1.85540800000000,Carlton Road Residential Home<br>5<br>2019-08-19<br>Hospitals/Childcare/Caring Premises,black,5
52.47810363769530,-1.91249799728394,Carluccios<br>5<br>2019-07-31<br>Restaurant/Cafe/Canteen,black,5
52.43373500000000,-2.00579400000000,Carol'S Florist & Fruit Store<br>4<br>2020-03-01<br>Retailers - other,lightgreen,4
52.51705090000000,-1.90289410000000,Carters News Shop<br>5<br>2020-03-01<br>Retailers - other,black,5
52.44511300000000,-1.88293200000000,Carters Of Moseley<br>5<br>2018-03-16<br>Restaurant/Cafe/Canteen,black,5
52.43179000000000,-1.90225000000000,Cartland Tea Rooms<br>3<br>2018-11-04<br>Restaurant/Cafe/Canteen,orange,3
52.44255700000000,-1.81269190000000,Casey Joes<br>5<br>2020-03-01<br>Pub/bar/nightclub,black,5
52.48167900000000,-1.89661800000000,Cashino<br>4<br>2020-03-01<br>Other catering premises,lightgreen,4
52.47739500000000,-1.89057600000000,Casper Stores<br>4<br>2019-06-11<br>Retailers - other,lightgreen,4
52.47439100000000,-1.89956400000000,Caspian Grill<br>3<br>2019-06-11<br>Takeaway/sandwich shop,orange,3
52.44658230000000,-1.82324750000000,Caspian Pizza<br>4<br>2019-03-12<br>Takeaway/sandwich shop,lightgreen,4
52.42680600000000,-1.92183500000000,Caspian Pizza<br>4<br>2019-09-23<br>Takeaway/sandwich shop,lightgreen,4
52.48398600000000,-1.89304900000000,Caspian Pizza<br>3<br>2019-09-16<br>Takeaway/sandwich shop,orange,3
52.47518200000000,-1.89915000000000,Caspian Pizza<br>2<br>2018-10-27<br>Takeaway/sandwich shop,lightpink,2
52.41565800000000,-1.86232300000000,Caspian Pizza<br>3<br>2018-12-17<br>Takeaway/sandwich shop,orange,3
52.52193100000000,-1.84312700000000,Caspian Pizza<br>5<br>2020-01-09<br>Takeaway/sandwich shop,black,5
52.47224200000000,-1.86406000000000,Caspian Pizza<br>4<br>2019-02-03<br>Takeaway/sandwich shop,lightgreen,4
52.43713000000000,-1.89288200000000,Caspian Pizza<br>4<br>2019-05-09<br>Takeaway/sandwich shop,lightgreen,4
52.45537400000000,-1.88605400000000,Caspian Pizza<br>3<br>2020-03-03<br>Takeaway/sandwich shop,orange,3
52.50267100000000,-1.89665700000000,Caspian Pizza<br>3<br>2020-07-21<br>Restaurant/Cafe/Canteen,orange,3
52.48730600000000,-1.83252900000000,Caspian Pizza<br>1<br>2020-07-14<br>Takeaway/sandwich shop,red,1
52.47572700000000,-1.79296900000000,Caspian Pizza<br>1<br>2020-01-17<br>Takeaway/sandwich shop,red,1
52.45860000000000,-1.94909300000000,Caspian Pizza & Grill<br>2<br>2019-09-03<br>Takeaway/sandwich shop,lightpink,2
52.45954800000000,-1.87142900000000,Caspian Pizza Complex<br>4<br>2018-10-22<br>Other catering premises,lightgreen,4
52.50126300000000,-1.77109100000000,Castle Bromwich Baptist Church<br>5<br>2020-03-01<br>Other catering premises,black,5
52.50094400000000,-1.78296600000000,Castle Bromwich Methodist Church<br>5<br>2020-03-01<br>Other catering premises,black,5
52.43568900000000,-1.95982800000000,Castle Convenience Store<br>4<br>2019-07-18<br>Retailers - other,lightgreen,4
52.51859800000000,-1.93008700000000,Castle Lodge Retirement Home<br>5<br>2020-03-01<br>Hospitals/Childcare/Caring Premises,black,5
52.43725500000000,-1.96828500000000,Castle Meats<br>4<br>2018-03-29<br>Retailers - other,lightgreen,4
52.43719300000000,-1.96840200000000,Castle Snax<br>5<br>2018-11-17<br>Restaurant/Cafe/Canteen,black,5
52.52143400000000,-1.78417700000000,Castle Vale Fish Bar<br>5<br>2020-01-14<br>Takeaway/sandwich shop,black,5
52.51865000000000,-1.79602500000000,Castle Vale Nursery School<br>5<br>2020-03-01<br>Hospitals/Childcare/Caring Premises,black,5
52.51489900000000,-1.78942600000000,Castle Vale Swimming Pool<br>5<br>2020-03-01<br>Restaurant/Cafe/Canteen,black,5
52.43733596801760,-1.96203303337097,Castlecroft<br>5<br>2018-11-15<br>Hospitals/Childcare/Caring Premises,black,5
52.47857400000000,-1.89216400000000,Catering Department Chiltern Railway<br>5<br>2020-03-01<br>Restaurant/Cafe/Canteen,black,5
52.44105100000000,-1.86702500000000,Catherine House Day Nursery<br>5<br>2020-02-04<br>Hospitals/Childcare/Caring Premises,black,5
52.41212600000000,-1.96061400000000,Catherine House Day Nursery<br>5<br>2019-07-09<br>Hospitals/Childcare/Caring Premises,black,5
52.51774978637700,-1.80266797542572,CDS Superstores International Ltd<br>5<br>2020-03-04<br>Retailers - other,black,5
52.51479000000000,-1.84722000000000,Cedar Lodge Nursing Home<br>4<br>2019-05-09<br>Hospitals/Childcare/Caring Premises,lightgreen,4
52.45323400000000,-1.82050300000000,Cedars Academy<br>5<br>2019-02-05<br>School/college/university,black,5
52.53235000000000,-1.82961600000000,Cedarwood Care Centre<br>5<br>2019-06-05<br>Hospitals/Childcare/Caring Premises,black,5
52.49770355224610,-1.86451303958893,Celebration Catering Midlands Ltd<br>3<br>2019-01-25<br>Other catering premises,orange,3
52.48434500000000,-1.89281200000000,Celebz American Diner<br>2<br>2019-05-29<br>Restaurant/Cafe/Canteen,lightpink,2
52.47857400000000,-1.89216400000000,Centenary Lounge<br>5<br>2018-02-06<br>Restaurant/Cafe/Canteen,black,5
52.53553700000000,-1.82692000000000,Central England Co Operative<br>5<br>2020-03-01<br>Retailers - supermarkets/hypermarkets,black,5
52.52652359008790,-1.85693705081940,Central England Co Operative<br>5<br>2017-11-03<br>Retailers - other,black,5
52.40785980224610,-1.92846798896790,Central England Co Operative Society<br>5<br>2019-02-26<br>Retailers - supermarkets/hypermarkets,black,5
52.46126400000000,-1.81038900000000,Central Guest House<br>5<br>2020-03-01<br>Hotel/bed & breakfast/guest house,black,5
52.47685300000000,-1.90945300000000,Central Independant Television Ltd<br>5<br>2020-03-01<br>Restaurant/Cafe/Canteen,black,5
52.46588000000000,-1.85845800000000,Central Jamia Mosque Ghamkol Sharif<br>4<br>2018-08-15<br>Other catering premises,lightgreen,4
52.46100900000000,-1.98063000000000,Central Midland Co-Operative Society<br>5<br>2020-03-01<br>Retailers - supermarkets/hypermarkets,black,5
52.43693600000000,-1.90804900000000,Central Midlands Co-Operative<br>5<br>2020-03-01<br>Hospitals/Childcare/Caring Premises,black,5
52.45283900000000,-1.98746200000000,Central Midlands Co-Operative Societ<br>5<br>2020-03-01<br>Retailers - supermarkets/hypermarkets,black,5
52.48074200000000,-1.89451400000000,Central News<br>5<br>2020-03-01<br>Retailers - other,black,5
52.47813900000000,-1.89867200000000,Central Stores<br>5<br>2020-03-01<br>Distributors/Transporters,black,5
52.47910308837890,-1.88294494152069,Centrala Cafe<br>5<br>2017-06-14<br>Restaurant/Cafe/Canteen,black,5
52.52332100000000,-1.88699900000000,Centresoft Ltd<br>5<br>2020-03-01<br>Retailers - other,black,5
52.52783320000000,-1.84199500000000,Cerbul De Aur<br>2<br>2020-01-30<br>Restaurant/Cafe/Canteen,lightpink,2
52.45524300000000,-1.96284200000000,Cerebral Palsy Midlands<br>4<br>2019-02-06<br>Hospitals/Childcare/Caring Premises,lightgreen,4
52.47192100000000,-1.88246400000000,CG s Cafe<br>2<br>2020-01-21<br>Restaurant/Cafe/Canteen,lightpink,2
52.48233000000000,-1.90100400000000,Ch&Co Catering Ltd<br>5<br>2017-03-09<br>Restaurant/Cafe/Canteen,black,5
52.46389300000000,-1.94417100000000,Chad Vale Primary School<br>5<br>2019-03-18<br>School/college/university,black,5
52.50221000000000,-1.93012800000000,Chaiiwala<br>5<br>2019-04-18<br>Restaurant/Cafe/Canteen,black,5
52.45226500000000,-1.87842500000000,Chaiiwala<br>4<br>2017-05-16<br>Restaurant/Cafe/Canteen,lightgreen,4
52.47017669677730,-1.86038303375244,Chaiiwala<br>5<br>2019-02-12<br>Takeaway/sandwich shop,black,5
52.47544479370120,-1.88415801525116,Chance and Counters<br>4<br>2020-03-05<br>Restaurant/Cafe/Canteen,lightgreen,4
52.50221000000000,-1.93012800000000,Chandni Chowkar Sweets Restaurant<br>3<br>2020-01-22<br>Other catering premises,orange,3
52.50293100000000,-1.93348600000000,Chandni News<br>5<br>2020-03-01<br>Retailers - other,black,5
52.42889404296880,-1.92352199554443,ChangeKitchen CIC<br>5<br>2018-09-11<br>Restaurant/Cafe/Canteen,black,5
52.46400400000000,-1.87711200000000,Channel Restaurant and Cafe<br>1<br>2020-01-08<br>Restaurant/Cafe/Canteen,red,1
52.44496200000000,-1.85964300000000,Channis Indian Restaurant<br>3<br>2020-02-27<br>Restaurant/Cafe/Canteen,orange,3
52.47682400000000,-1.89537700000000,Chaophraya<br>5<br>2018-03-06<br>Restaurant/Cafe/Canteen,black,5
52.48844600000000,-1.83140600000000,Charcoal Chicken<br>0<br>2019-06-18<br>Takeaway/sandwich shop,darkred,0
52.39877300000000,-1.95401200000000,Charles House Childrens Home<br>5<br>2020-03-01<br>Hospitals/Childcare/Caring Premises,black,5
52.51127900000000,-1.90217700000000,Charles House Residential Home<br>5<br>2020-03-01<br>Hospitals/Childcare/Caring Premises,black,5
52.56708960000000,-1.79324170000000,Charlie Bears Childcare<br>5<br>2019-04-23<br>Hospitals/Childcare/Caring Premises,black,5
52.52425500000000,-1.83952300000000,Charlie Hall Public House<br>5<br>2018-02-16<br>Pub/bar/nightclub,black,5
52.50903800000000,-1.88982000000000,Charlies<br>2<br>2019-06-19<br>Takeaway/sandwich shop,lightpink,2
52.42760467529300,-1.90670001506805,Charlies Chippy<br>4<br>2018-11-03<br>Takeaway/sandwich shop,lightgreen,4
52.58977000000000,-1.80202700000000,Chase Farm<br>5<br>2018-05-21<br>Restaurant/Cafe/Canteen,black,5
52.41362000000000,-1.96715500000000,Chatham Bistro<br>3<br>2019-02-20<br>Other catering premises,orange,3
52.47794600000000,-1.89391700000000,Chatime<br>4<br>2019-05-01<br>Restaurant/Cafe/Canteen,lightgreen,4
52.44480100000000,-1.88506600000000,Chatterboxes Pre-School<br>4<br>2020-03-03<br>Other catering premises,lightgreen,4
52.47224426269530,-1.86406099796295,Chaudhrys Cash And Carry<br>5<br>2018-03-01<br>Distributors/Transporters,black,5
52.44471200000000,-1.93464700000000,Cheeky Joes<br>3<br>2019-03-28<br>Restaurant/Cafe/Canteen,orange,3
52.46610641479490,-1.89207601547241,Cheeky Monkey Childcare Centre<br>5<br>2019-04-16<br>Hospitals/Childcare/Caring Premises,black,5
52.46606100000000,-1.90408700000000,Cheeky Monkeys Day Nursery Ltd<br>5<br>2020-02-06<br>Hospitals/Childcare/Caring Premises,black,5
52.51972800000000,-1.86406200000000,Cheer Cellars<br>5<br>2020-03-01<br>Retailers - other,black,5
52.51747600000000,-1.85326700000000,Cheers Off Licence<br>4<br>2020-03-01<br>Retailers - other,lightgreen,4
52.52447600000000,-1.85748900000000,Cheers Off Licence & Convenience Str<br>5<br>2020-03-01<br>Retailers - other,black,5
52.49770300000000,-1.86451300000000,Chef 4 U<br>5<br>2020-03-01<br>Other catering premises,black,5
52.49795990000000,-1.93623560000000,Chef Imrans Attock Catering<br>3<br>2018-06-11<br>Other catering premises,orange,3
52.51705090000000,-1.90289410000000,Chelmsley Fish And One Stop Quality<br>3<br>2018-07-23<br>Retailers - other,orange,3
52.59889000000000,-1.84751800000000,Chennai Indian & Bangladeshi<br>5<br>2018-03-05<br>Takeaway/sandwich shop,black,5
52.50346800000000,-1.91548200000000,Cherry Cottage<br>5<br>2020-03-01<br>Hospitals/Childcare/Caring Premises,black,5
52.40892600000000,-1.89052400000000,Cherry Lodge<br>3<br>2019-05-31<br>Hospitals/Childcare/Caring Premises,orange,3
52.44023000000000,-1.94214100000000,Cherry Oak School<br>5<br>2019-07-16<br>School/college/university,black,5
52.52067000000000,-1.92171300000000,Cherry Orchard Primary School<br>5<br>2019-03-13<br>School/college/university,black,5
52.47656700000000,-1.90091300000000,Cherry Reds Cafe Bar Ltd<br>4<br>2019-01-28<br>Restaurant/Cafe/Canteen,lightgreen,4
52.53310200000000,-1.82759400000000,Chester Guest House<br>5<br>2020-03-01<br>Hotel/bed & breakfast/guest house,black,5
52.53425800000000,-1.83115700000000,Chester House Chinese Takeaway<br>3<br>2020-01-09<br>Takeaway/sandwich shop,orange,3
52.53798000000000,-1.83783600000000,Chester Road Baptist Church<br>5<br>2018-03-20<br>Other catering premises,black,5
52.53198600000000,-1.82687600000000,Chesterberry<br>5<br>2019-04-30<br>Hospitals/Childcare/Caring Premises,black,5
52.42463500000000,-1.88450100000000,Chesterwood House<br>5<br>2018-01-18<br>Hospitals/Childcare/Caring Premises,black,5
52.51355300000000,-1.92692700000000,Chestnut Lodge Residential Home<br>5<br>2019-02-21<br>Hospitals/Childcare/Caring Premises,black,5
52.47391400000000,-1.89902100000000,Chic Birmingham Ltd<br>4<br>2020-03-01<br>Pub/bar/nightclub,lightgreen,4
52.48254870000000,-1.88843360000000,Chicago Gourmet Burger Company<br>1<br>2019-06-03<br>Restaurant/Cafe/Canteen,red,1
52.47657400000000,-1.89883700000000,Chicken Express<br>1<br>2020-02-24<br>Takeaway/sandwich shop,red,1
52.47142590000000,-1.79266060000000,Chicken House<br>4<br>2019-07-18<br>Takeaway/sandwich shop,lightgreen,4
52.48434600000000,-1.89281200000000,Chicken Hut<br>4<br>2018-08-20<br>Takeaway/sandwich shop,lightgreen,4
52.50877600000000,-1.95719800000000,Chicken King<br>1<br>2020-08-10<br>Takeaway/sandwich shop,red,1
52.48749100000000,-1.80716900000000,Chicken Spot<br>3<br>2019-01-16<br>Takeaway/sandwich shop,orange,3
52.47770800000000,-1.92364400000000,Chicken.com<br>1<br>2020-07-11<br>Takeaway/sandwich shop,red,1
52.44535000000000,-1.93370400000000,Chicken.Com<br>3<br>2019-06-11<br>Takeaway/sandwich shop,orange,3
52.45229230000000,-1.86561850000000,Chicken.com<br>0<br>2020-09-01<br>Takeaway/sandwich shop,darkred,0
52.46759800000000,-1.85163700000000,Chicken.com<br>3<br>2020-02-28<br>Takeaway/sandwich shop,orange,3
52.47612200000000,-1.89509900000000,Chicken.Com<br>5<br>2020-03-01<br>Takeaway/sandwich shop,black,5
52.49296569824220,-1.81872200965881,Chicken.Com<br>4<br>2019-04-30<br>Takeaway/sandwich shop,lightgreen,4
52.47782960000000,-1.88830390000000,Chicken.Com<br>2<br>2019-02-19<br>Takeaway/sandwich shop,lightpink,2
52.41673300000000,-1.93104100000000,Chicken.Com<br>3<br>2020-01-07<br>Takeaway/sandwich shop,orange,3
52.48304900000000,-1.78005000000000,Chicks Original<br>5<br>2020-03-23<br>Takeaway/sandwich shop,black,5
52.48097229003910,-1.90040302276611,Chilango<br>5<br>2019-07-09<br>Restaurant/Cafe/Canteen,black,5
52.41659800000000,-1.84516200000000,Chilcote Junior School<br>5<br>2016-10-12<br>School/college/university,black,5
52.52117700000000,-1.80725800000000,Childrens Centre<br>5<br>2020-03-01<br>School/college/university,black,5
52.42379700000000,-1.88165000000000,Childrens Home<br>4<br>2020-03-01<br>Hospitals/Childcare/Caring Premises,lightgreen,4
52.47134600000000,-1.90320700000000,Childsplay After School Club<br>5<br>2020-03-01<br>Hospitals/Childcare/Caring Premises,black,5
52.41249900000000,-1.93113700000000,Chill Out Lounge Cafe<br>5<br>2020-03-01<br>Restaurant/Cafe/Canteen,black,5
52.47786331176760,-1.87461495399475,Chillerz Cafe<br>3<br>2017-12-18<br>Restaurant/Cafe/Canteen,orange,3
52.43805600000000,-1.97099100000000,Chilli Peppers<br>3<br>2020-01-21<br>Restaurant/Cafe/Canteen,orange,3
52.53081500000000,-1.85888300000000,Chilli Spice<br>5<br>2018-09-20<br>Other catering premises,black,5
52.41904800000000,-1.89970400000000,Chillies Indian Takeaway<br>3<br>2020-02-17<br>Takeaway/sandwich shop,orange,3
52.47610300000000,-1.89377400000000,Chilly Billy'S<br>3<br>2016-11-03<br>Retailers - other,orange,3
52.49461700000000,-1.89753000000000,Chilwell Croft Academy<br>5<br>2019-06-25<br>School/college/university,black,5
52.52978600000000,-1.84837600000000,China Chef<br>3<br>2020-01-14<br>Takeaway/sandwich shop,orange,3
52.47501700000000,-1.89636800000000,China Court Restaurant<br>4<br>2020-02-17<br>Restaurant/Cafe/Canteen,lightgreen,4
52.48699000000000,-1.79216500000000,China Express<br>5<br>2020-02-13<br>Takeaway/sandwich shop,black,5
52.42176900000000,-1.83951200000000,China Garden<br>1<br>2019-10-01<br>Restaurant/Cafe/Canteen,red,1
52.53930200000000,-1.90381000000000,China Garden<br>4<br>2019-02-13<br>Takeaway/sandwich shop,lightgreen,4
52.42756800000000,-1.90693600000000,China Garden Chinese Takeaway<br>3<br>2018-12-06<br>Takeaway/sandwich shop,orange,3
52.47952200000000,-1.76023500000000,China House<br>4<br>2015-10-21<br>Takeaway/sandwich shop,lightgreen,4
52.41045200000000,-1.88700800000000,China Kitchen<br>4<br>2020-02-26<br>Takeaway/sandwich shop,lightgreen,4
52.47612200000000,-1.89509900000000,China Mini Market<br>5<br>2020-03-01<br>Retailers - other,black,5
52.46469700000000,-1.98935700000000,China Restaurant<br>4<br>2020-03-11<br>Takeaway/sandwich shop,lightgreen,4
52.47568300000000,-1.89697000000000,China Town Noodle Bar<br>2<br>2018-11-11<br>Restaurant/Cafe/Canteen,lightpink,2
52.50680500000000,-1.95004000000000,Chip N Whale<br>4<br>2020-01-02<br>Takeaway/sandwich shop,lightgreen,4
52.43676400000000,-1.82008500000000,Chip Stop<br>4<br>2017-01-19<br>Takeaway/sandwich shop,lightgreen,4
52.41628500000000,-1.98467900000000,Chipz<br>3<br>2019-06-20<br>Takeaway/sandwich shop,orange,3
52.39482600000000,-2.01335700000000,Chiquito'S<br>4<br>2018-07-12<br>Restaurant/Cafe/Canteen,lightgreen,4
52.59182400000000,-1.83405100000000,Chocolates Desserts<br>5<br>2018-03-28<br>Other catering premises,black,5
52.44657100000000,-1.85979900000000,Choices Galore<br>4<br>2020-03-01<br>Retailers - other,lightgreen,4
52.52325640000000,-1.84134830000000,Chop & Wok<br>5<br>2019-03-25<br>Takeaway/sandwich shop,black,5
52.47604600000000,-1.90113600000000,Chop And Wok<br>4<br>2020-01-15<br>Takeaway/sandwich shop,lightgreen,4
52.42467400000000,-1.84738400000000,Chop and Wok<br>5<br>2020-02-27<br>Takeaway/sandwich shop,black,5
52.43849400000000,-1.94068700000000,Chop And Wok<br>5<br>2018-11-18<br>Takeaway/sandwich shop,black,5
52.47783700000000,-1.81318900000000,Chop and Wok Stechford<br>4<br>2019-02-05<br>Takeaway/sandwich shop,lightgreen,4
52.48176900000000,-1.89735300000000,Chouchoute Chocolaterie Limited<br>4<br>2018-08-15<br>Retailers - other,lightgreen,4
52.47405300000000,-1.85196800000000,Choudhury News<br>5<br>2020-03-01<br>Retailers - other,black,5
52.50821200000000,-1.91145100000000,Choudry Foodstores<br>4<br>2020-03-01<br>Retailers - other,lightgreen,4
52.45280100000000,-1.85174500000000,Chowdry News<br>2<br>2018-07-18<br>Retailers - other,lightpink,2
52.42525200000000,-1.92382300000000,Chris'S Cafe<br>2<br>2020-01-21<br>Restaurant/Cafe/Canteen,lightpink,2
52.48206700000000,-1.77942200000000,Chris's Cafe<br>3<br>2019-08-05<br>Restaurant/Cafe/Canteen,orange,3
52.47537000000000,-1.88816700000000,Chris'S Cafe<br>1<br>2020-01-07<br>Retailers - other,red,1
52.54430800000000,-1.90279700000000,Chris'S Fish Shop<br>5<br>2019-06-13<br>Takeaway/sandwich shop,black,5
52.43650860000000,-1.91760560000000,Christ Church<br>4<br>2018-03-07<br>Restaurant/Cafe/Canteen,lightgreen,4
52.46383900000000,-1.87422700000000,Christ Church C Of E School<br>5<br>2019-06-20<br>School/college/university,black,5
52.54321700000000,-1.87907400000000,Christ The King Catholic Primary Sch<br>5<br>2017-02-09<br>School/college/university,black,5
52.56340800000000,-1.82203200000000,Christadelphian Hall<br>5<br>2020-03-01<br>Restaurant/Cafe/Canteen,black,5
