Latitude,Longitude,BusinessName
52.48276500000000,-1.86769500000000,Cabin Cafe
52.40423700000000,-1.93029700000000,Cadbury Sixth Form College
52.42949500000000,-1.92436000000000,Cadbury World
52.42949500000000,-1.92435900000000,Cadbury World Cafe
52.42949500000000,-1.92435900000000,Cadbury World Shop
52.42949500000000,-1.92435900000000,Cadbury World Staff Canteen
52.49951710000000,-1.88272530000000,Cafe @ Motorpoint
52.40787400000000,-1.96392400000000,Cafe @ The Old Mill
52.44629300000000,-1.93204000000000,Cafe 55
52.52744100000000,-1.84223800000000,Cafe 56
52.44898100000000,-1.93087400000000,Cafe Aroma
52.48393860000000,-1.89318880000000,Cafe Artum Ltd
52.46478000000000,-1.77484200000000,Cafe Balti
52.47413253784180,-1.86694097518921,Cafe Blu
52.54111100000000,-1.88611300000000,Cafe Click
52.48188300000000,-1.90339000000000,Cafe Costes
52.45913900000000,-1.94862200000000,Cafe Express
52.44629300000000,-1.93204000000000,Cafe Face
52.48239600000000,-1.89367100000000,Cafe Gazette Ltd
52.53795800000000,-1.87913300000000,Cafe House
52.40516300000000,-1.97917000000000,Cafe Munch
52.48920600000000,-1.91087100000000,Cafe Neo
52.47610300000000,-1.89377400000000,Cafe Neo
52.48062100000000,-1.89987400000000,Cafe Nero
52.48069800000000,-1.89548600000000,Cafe Nero
52.47887600000000,-1.89911200000000,Cafe Nero
52.56383400000000,-1.82433100000000,Cafe Oasis
52.52299400000000,-1.85910000000000,Cafe On The Green
52.48022700000000,-1.82997900000000,Cafe One - Autograph
52.51737800000000,-1.80412100000000,Cafe Pausa
52.48704200000000,-1.89220200000000,Cafe Pause
52.55697631835940,-1.86871099472046,Cafe Prems
52.44960400000000,-1.95641600000000,Cafe Reem
52.48866653442380,-1.88723504543304,Cafe Resource
52.56223400000000,-1.82438200000000,Cafe Revive
52.46015300000000,-1.94424900000000,Cafe Rouge
52.47761535644530,-1.89488995075226,Cafe Rouge
52.47593300000000,-1.90540600000000,Cafe Rouge
52.47810500000000,-1.91248300000000,Cafe Rouge
52.40249400000000,-1.98205200000000,Cafe Sol
52.47454100000000,-1.89662000000000,Cafe Soya
52.47134600000000,-1.90320700000000,Cafe St Lukes
52.48664600000000,-1.89096600000000,Cafe Tierra
52.51190900000000,-1.87494600000000,Cafe Time
52.56216400000000,-1.82569500000000,Cafe Zest
52.49596200000000,-1.89422700000000,Cafe Zest
52.44173500000000,-1.81448900000000,Cafe2U Solihull
52.44894790649410,-1.88764500617981,Cafephilia
52.56216400000000,-1.82569500000000,Caffe Botanico House Of Fraser
52.47454100000000,-1.89662000000000,Caffe Chino
52.47593307495120,-1.90540599822998,Caffe Nero
52.47803400000000,-1.91360200000000,Caffe Nero
52.56189400000000,-1.82569600000000,Caffe Nero
52.47813800000000,-1.89867200000000,Caffe Nero
52.51760800000000,-1.90295900000000,Cake and Roll
52.43674870000000,-1.89208390000000,Cake Box
52.45801320000000,-1.87681550000000,Cake Corner
52.49072600000000,-1.91253100000000,Cake Quarter
52.53661150000000,-1.92964200000000,Cake Shop and Sunita's Sweet Centre
52.40516300000000,-1.97917000000000,Cake Wright
52.53913600000000,-1.92403900000000,Cakeable Moments
52.50751000000000,-1.94035900000000,Cakes By Veena
52.53947300000000,-1.79255100000000,Calder Green
52.48453700000000,-1.82648700000000,Caldwell Convenience & Liquor Store
52.54318000000000,-1.92071500000000,Calshot Junior And Infant School
52.49872900000000,-1.89208500000000,Calvary Church Of God In Christ & Co
52.50050900000000,-1.89236100000000,Camborne House Childrens Home
52.48019100000000,-1.91247900000000,Cambrian Stores
52.49276400000000,-1.88675300000000,Campanile Hotel
52.47622300000000,-1.90880600000000,Canal Side Cafe
52.47434400000000,-1.89723800000000,Candies
52.47635900000000,-1.78941800000000,Candies
52.42747100000000,-1.92258400000000,Caneat
52.50331115722660,-1.93722701072693,Caneys Exotic Fruits
52.40325400000000,-1.96535400000000,Canton Kitchen
52.42544800000000,-1.92169000000000,Cantonese Express
52.48649900000000,-1.93630800000000,Cantonese Express
52.50379000000000,-1.91395000000000,Cape Coast Market
52.48649978637700,-1.91209805011749,Cappadocia
52.46217900000000,-1.81446200000000,Card Factory
52.53715300000000,-1.82717310000000,Card Factory
52.39524078369140,-1.98423004150391,Card Factory
52.41685700000000,-1.96800500000000,Card Factory
52.49368800000000,-1.81983800000000,Card Factory
52.54922000000000,-1.88621000000000,Cardinal Wiseman Rc School
52.45798300000000,-1.95602600000000,Cardomon
52.51268100000000,-1.85795400000000,Care Tech
52.39946900000000,-1.92520400000000,Care Through The Millennium
52.52389100000000,-1.85734300000000,Caress Support Group
52.45636800000000,-1.79105800000000,Caretaker
52.48951000000000,-1.87838200000000,Caretakers House
52.54748500000000,-1.79854600000000,Caretech Community Services
52.41394230000000,-1.97177990000000,Carib Flavaz and Spice
52.53157000000000,-1.92834200000000,Caribbean Touch
52.42660600000000,-1.90793700000000,Carino's Pizza and Peri Peri
52.47578400000000,-1.85540800000000,Carlton Road Residential Home
52.47810363769530,-1.91249799728394,Carluccios
52.43373500000000,-2.00579400000000,Carol'S Florist & Fruit Store
52.51705090000000,-1.90289410000000,Carters News Shop
52.44511300000000,-1.88293200000000,Carters Of Moseley
52.43179000000000,-1.90225000000000,Cartland Tea Rooms
52.44255700000000,-1.81269190000000,Casey Joes
52.48167900000000,-1.89661800000000,Cashino
52.47739500000000,-1.89057600000000,Casper Stores
52.47439100000000,-1.89956400000000,Caspian Grill
52.44658230000000,-1.82324750000000,Caspian Pizza
52.42680600000000,-1.92183500000000,Caspian Pizza
52.48398600000000,-1.89304900000000,Caspian Pizza
52.47518200000000,-1.89915000000000,Caspian Pizza
52.41565800000000,-1.86232300000000,Caspian Pizza
52.52193100000000,-1.84312700000000,Caspian Pizza
52.47224200000000,-1.86406000000000,Caspian Pizza
52.43713000000000,-1.89288200000000,Caspian Pizza
52.45537400000000,-1.88605400000000,Caspian Pizza
52.50267100000000,-1.89665700000000,Caspian Pizza
52.48730600000000,-1.83252900000000,Caspian Pizza
52.47572700000000,-1.79296900000000,Caspian Pizza
52.45860000000000,-1.94909300000000,Caspian Pizza & Grill
52.45954800000000,-1.87142900000000,Caspian Pizza Complex
52.50126300000000,-1.77109100000000,Castle Bromwich Baptist Church
52.50094400000000,-1.78296600000000,Castle Bromwich Methodist Church
52.43568900000000,-1.95982800000000,Castle Convenience Store
52.51859800000000,-1.93008700000000,Castle Lodge Retirement Home
52.43725500000000,-1.96828500000000,Castle Meats
52.43719300000000,-1.96840200000000,Castle Snax
52.52143400000000,-1.78417700000000,Castle Vale Fish Bar
52.51865000000000,-1.79602500000000,Castle Vale Nursery School
52.51489900000000,-1.78942600000000,Castle Vale Swimming Pool
52.43733596801760,-1.96203303337097,Castlecroft
52.47857400000000,-1.89216400000000,Catering Department Chiltern Railway
52.44105100000000,-1.86702500000000,Catherine House Day Nursery
52.41212600000000,-1.96061400000000,Catherine House Day Nursery
52.51774978637700,-1.80266797542572,CDS Superstores International Ltd
52.51479000000000,-1.84722000000000,Cedar Lodge Nursing Home
52.45323400000000,-1.82050300000000,Cedars Academy
52.53235000000000,-1.82961600000000,Cedarwood Care Centre
52.49770355224610,-1.86451303958893,Celebration Catering Midlands Ltd
52.48434500000000,-1.89281200000000,Celebz American Diner
52.47857400000000,-1.89216400000000,Centenary Lounge
52.53553700000000,-1.82692000000000,Central England Co Operative
52.52652359008790,-1.85693705081940,Central England Co Operative
52.40785980224610,-1.92846798896790,Central England Co Operative Society
52.46126400000000,-1.81038900000000,Central Guest House
52.47685300000000,-1.90945300000000,Central Independant Television Ltd
52.46588000000000,-1.85845800000000,Central Jamia Mosque Ghamkol Sharif
52.46100900000000,-1.98063000000000,Central Midland Co-Operative Society
52.43693600000000,-1.90804900000000,Central Midlands Co-Operative
52.45283900000000,-1.98746200000000,Central Midlands Co-Operative Societ
52.48074200000000,-1.89451400000000,Central News
52.47813900000000,-1.89867200000000,Central Stores
52.47910308837890,-1.88294494152069,Centrala Cafe
52.52332100000000,-1.88699900000000,Centresoft Ltd
52.52783320000000,-1.84199500000000,Cerbul De Aur
52.45524300000000,-1.96284200000000,Cerebral Palsy Midlands
52.47192100000000,-1.88246400000000,CG s Cafe
52.48233000000000,-1.90100400000000,Ch&Co Catering Ltd
52.46389300000000,-1.94417100000000,Chad Vale Primary School
52.50221000000000,-1.93012800000000,Chaiiwala
52.45226500000000,-1.87842500000000,Chaiiwala
52.47017669677730,-1.86038303375244,Chaiiwala
52.47544479370120,-1.88415801525116,Chance and Counters
52.50221000000000,-1.93012800000000,Chandni Chowkar Sweets Restaurant
52.50293100000000,-1.93348600000000,Chandni News
52.42889404296880,-1.92352199554443,ChangeKitchen CIC
52.46400400000000,-1.87711200000000,Channel Restaurant and Cafe
52.44496200000000,-1.85964300000000,Channis Indian Restaurant
52.47682400000000,-1.89537700000000,Chaophraya
52.48844600000000,-1.83140600000000,Charcoal Chicken
52.39877300000000,-1.95401200000000,Charles House Childrens Home
52.51127900000000,-1.90217700000000,Charles House Residential Home
52.56708960000000,-1.79324170000000,Charlie Bears Childcare
52.52425500000000,-1.83952300000000,Charlie Hall Public House
52.50903800000000,-1.88982000000000,Charlies
52.42760467529300,-1.90670001506805,Charlies Chippy
52.58977000000000,-1.80202700000000,Chase Farm
52.41362000000000,-1.96715500000000,Chatham Bistro
52.47794600000000,-1.89391700000000,Chatime
52.44480100000000,-1.88506600000000,Chatterboxes Pre-School
52.47224426269530,-1.86406099796295,Chaudhrys Cash And Carry
52.44471200000000,-1.93464700000000,Cheeky Joes
52.46610641479490,-1.89207601547241,Cheeky Monkey Childcare Centre
52.46606100000000,-1.90408700000000,Cheeky Monkeys Day Nursery Ltd
52.51972800000000,-1.86406200000000,Cheer Cellars
52.51747600000000,-1.85326700000000,Cheers Off Licence
52.52447600000000,-1.85748900000000,Cheers Off Licence & Convenience Str
52.49770300000000,-1.86451300000000,Chef 4 U
52.49795990000000,-1.93623560000000,Chef Imrans Attock Catering
52.51705090000000,-1.90289410000000,Chelmsley Fish And One Stop Quality
52.59889000000000,-1.84751800000000,Chennai Indian & Bangladeshi
52.50346800000000,-1.91548200000000,Cherry Cottage
52.40892600000000,-1.89052400000000,Cherry Lodge
52.44023000000000,-1.94214100000000,Cherry Oak School
52.52067000000000,-1.92171300000000,Cherry Orchard Primary School
52.47656700000000,-1.90091300000000,Cherry Reds Cafe Bar Ltd
52.53310200000000,-1.82759400000000,Chester Guest House
52.53425800000000,-1.83115700000000,Chester House Chinese Takeaway
52.53798000000000,-1.83783600000000,Chester Road Baptist Church
52.53198600000000,-1.82687600000000,Chesterberry
52.42463500000000,-1.88450100000000,Chesterwood House
52.51355300000000,-1.92692700000000,Chestnut Lodge Residential Home
52.47391400000000,-1.89902100000000,Chic Birmingham Ltd
52.48254870000000,-1.88843360000000,Chicago Gourmet Burger Company
52.47657400000000,-1.89883700000000,Chicken Express
52.47142590000000,-1.79266060000000,Chicken House
52.48434600000000,-1.89281200000000,Chicken Hut
52.50877600000000,-1.95719800000000,Chicken King
52.48749100000000,-1.80716900000000,Chicken Spot
52.47770800000000,-1.92364400000000,Chicken.com
52.44535000000000,-1.93370400000000,Chicken.Com
52.45229230000000,-1.86561850000000,Chicken.com
52.46759800000000,-1.85163700000000,Chicken.com
52.47612200000000,-1.89509900000000,Chicken.Com
52.49296569824220,-1.81872200965881,Chicken.Com
52.47782960000000,-1.88830390000000,Chicken.Com
52.41673300000000,-1.93104100000000,Chicken.Com
52.48304900000000,-1.78005000000000,Chicks Original
52.48097229003910,-1.90040302276611,Chilango
52.41659800000000,-1.84516200000000,Chilcote Junior School
52.52117700000000,-1.80725800000000,Childrens Centre
52.42379700000000,-1.88165000000000,Childrens Home
52.47134600000000,-1.90320700000000,Childsplay After School Club
52.41249900000000,-1.93113700000000,Chill Out Lounge Cafe
52.47786331176760,-1.87461495399475,Chillerz Cafe
52.43805600000000,-1.97099100000000,Chilli Peppers
52.53081500000000,-1.85888300000000,Chilli Spice
52.41904800000000,-1.89970400000000,Chillies Indian Takeaway
52.47610300000000,-1.89377400000000,Chilly Billy'S
52.49461700000000,-1.89753000000000,Chilwell Croft Academy
52.52978600000000,-1.84837600000000,China Chef
52.47501700000000,-1.89636800000000,China Court Restaurant
52.48699000000000,-1.79216500000000,China Express
52.42176900000000,-1.83951200000000,China Garden
52.53930200000000,-1.90381000000000,China Garden
52.42756800000000,-1.90693600000000,China Garden Chinese Takeaway
52.47952200000000,-1.76023500000000,China House
52.41045200000000,-1.88700800000000,China Kitchen
52.47612200000000,-1.89509900000000,China Mini Market
52.46469700000000,-1.98935700000000,China Restaurant
52.47568300000000,-1.89697000000000,China Town Noodle Bar
52.50680500000000,-1.95004000000000,Chip N Whale
52.43676400000000,-1.82008500000000,Chip Stop
52.41628500000000,-1.98467900000000,Chipz
52.39482600000000,-2.01335700000000,Chiquito'S
52.59182400000000,-1.83405100000000,Chocolates Desserts
52.44657100000000,-1.85979900000000,Choices Galore
52.52325640000000,-1.84134830000000,Chop & Wok
52.47604600000000,-1.90113600000000,Chop And Wok
52.42467400000000,-1.84738400000000,Chop and Wok
52.43849400000000,-1.94068700000000,Chop And Wok
52.47783700000000,-1.81318900000000,Chop and Wok Stechford
52.48176900000000,-1.89735300000000,Chouchoute Chocolaterie Limited
52.47405300000000,-1.85196800000000,Choudhury News
52.50821200000000,-1.91145100000000,Choudry Foodstores
52.45280100000000,-1.85174500000000,Chowdry News
52.42525200000000,-1.92382300000000,Chris'S Cafe
52.48206700000000,-1.77942200000000,Chris's Cafe
52.47537000000000,-1.88816700000000,Chris'S Cafe
52.54430800000000,-1.90279700000000,Chris'S Fish Shop
52.43650860000000,-1.91760560000000,Christ Church
52.46383900000000,-1.87422700000000,Christ Church C Of E School
52.54321700000000,-1.87907400000000,Christ The King Catholic Primary Sch
52.56340800000000,-1.82203200000000,Christadelphian Hall
52.44023000000000,-1.94214100000000,Christian Life Centre
52.46384200000000,-1.87639200000000,Chucky's Chippy
52.47135000000000,-1.86198800000000,Chung Shing
52.47539600000000,-1.89750100000000,Chung Ying Cantonese Restaurant
52.48016400000000,-1.90186300000000,Chung Ying Central
52.52510200000000,-1.81024800000000,Chung Ying Chinese Takeaway
52.50548934936520,-1.85650396347046,Chunky Chick Inn
52.51133400000000,-1.91520200000000,Chunky Chick-Inn
52.39533996582030,-1.99412000179291,Church Cafe
52.47839900000000,-1.76511400000000,Church Hall
52.51304800000000,-1.92434900000000,Church House
52.54321700000000,-1.87907400000000,Church Of Christ The King School
52.44703960000000,-1.82851300000000,Church of God of Prophecy Luncheon
52.43453700000000,-1.84108400000000,Church Of The Ascension Playgroup
52.50427800000000,-1.94855500000000,Church Rose Nursing Home
52.52711600000000,-1.89825100000000,Church Tavern
52.51133400000000,-1.91520200000000,Churchvale News & Off License
52.47853700000000,-1.91321800000000,Cielo
52.47440300000000,-1.91468400000000,Cineworld
52.54871300000000,-1.88363000000000,Circle Service Station
52.44556600000000,-1.93407200000000,Circo Bar
52.47165500000000,-1.90747500000000,City Academy Birmingham
52.47242680000000,-1.88852360000000,City Banqueting Suite
52.47612200000000,-1.89509900000000,City Butchers
52.48676800000000,-1.93599800000000,City Fryer
52.48983000000000,-1.92944100000000,City Hospital
52.48721300000000,-1.90249500000000,City Kebab House & Fish Bar
52.51705090000000,-1.90289410000000,City Meats
52.52563430000000,-1.83808220000000,City Meats Ltd
52.48271900000000,-1.89346400000000,City News
52.47610300000000,-1.89377400000000,City News
52.48721300000000,-1.90249500000000,City News And Off License
52.47944600000000,-1.90358700000000,City Of Birmingham
52.48448900000000,-1.94393900000000,City Road Junior And Infant Rd
52.48318481445310,-1.94545698165894,City Road Methodist Church
52.50260600000000,-1.91763500000000,City Shop
52.44641810000000,-1.82160030000000,Cjf Meat Centre
52.54987000000000,-1.84193600000000,Claire and Lisa's Treat Street
52.50785000000000,-1.83405700000000,Claires Accessories
52.49091400000000,-1.93945400000000,Clare Court
52.48320600000000,-1.94912400000000,Clare News
52.50490000000000,-1.95312100000000,Clarence News
52.43925500000000,-1.88593400000000,Class Ltd T/A Prospect House
52.40788700000000,-1.91714900000000,Classic Catering Services
52.52193100000000,-1.84312700000000,Classic Fish Bar
52.50996300000000,-1.88891900000000,Classic Fish Bar
52.42136700000000,-1.87893600000000,Classic Fish Bar
52.48871400000000,-1.80714900000000,Classic Fish Bar
52.49749800000000,-1.83107700000000,Classic Fish Bar
52.50123870000000,-1.88731680000000,Classic Fish Bar
52.53677400000000,-1.87422600000000,Classic Fish Bar and Kebab House
52.47999954223630,-1.83391201496124,Classic Fish Bar/Kebab House
52.46178400000000,-2.01290700000000,Classic Fryer
52.47686100000000,-1.81590200000000,Classic Kebab House and Fish Bar
52.45162600000000,-1.80991500000000,Clay Lane Fish Bar Ltd
52.48143005371090,-1.89005100727081,Clayton Hotel Birmingham
52.47148100000000,-1.81284800000000,Clement News
52.49631900000000,-1.76683100000000,Clh Care Homes Ltd
52.45463943481450,-1.87828600406647,Clifton House
52.45667800000000,-1.87742700000000,Clifton Junior School
52.50089900000000,-1.88601000000000,Clifton Mosque
52.41371100000000,-1.97205000000000,Clock Cafe
52.50084000000000,-1.80026100000000,Clock Garage Ltd
52.53310200000000,-1.82759300000000,Clover Spa and Hotel
52.54335403442380,-1.79468595981598,Club Cappucino
52.52342800000000,-1.84029200000000,Club Maragh
52.45816000000000,-1.88495800000000,Club Sensations
52.45842100000000,-1.95155100000000,Co Op Convenience Harborne Filling S
52.48319800000000,-1.90730400000000,Co Operative Food Group
52.41642700000000,-1.92907200000000,Co Operative Supermarket
52.44668960571290,-1.88751804828644,Coach House
52.47715377807620,-1.91255903244019,Coast To Coast
52.47152200000000,-1.93914100000000,Cobden Hotel Ltd
52.43681000000000,-1.99542400000000,Cock Inn
52.41725000000000,-1.88954800000000,Cocks Moors Woods Leisure Centre
52.46821500000000,-1.78992800000000,Cockshut Hill School
52.49311300000000,-1.83256600000000,Cofetaria De Aur
52.43248748779300,-1.89269697666168,Coffee #1
52.48121600000000,-1.90209600000000,Coffee #1
52.49255660000000,-1.93918160000000,Coffee and Beans
52.48860900000000,-1.93268200000000,Coffee Culture City Hospital
52.53553800000000,-1.82692100000000,Coffee Cup
52.47553910000000,-1.90048520000000,Coffee Factory Diner
52.45999300000000,-1.88435000000000,Coffee Lounge
52.44898100000000,-1.93087400000000,Coffee Shop
52.48860900000000,-1.93268200000000,Coffee Shop - Maternity
52.48257100000000,-1.88822200000000,Coffeekup Uk Ltd
52.39190900000000,-1.96749400000000,Cofton Minimarket
52.39013900000000,-1.96903800000000,Cofton Primary School (Kitchen)
52.39013900000000,-1.96903800000000,Cofton Primary School Breakfast Club
52.42024900000000,-1.87657200000000,Cole Valley Nursing Home
52.44998400000000,-1.92614900000000,Collaborative Teaching Hub
52.53998900000000,-1.87075300000000,College Drinks
52.56553900000000,-1.82261300000000,College News
52.44306300000000,-1.85782400000000,College Stores
52.50360488891600,-1.80924999713898,Collingbourne Day Nursery
52.46973600000000,-1.96736400000000,Collingwood Day Nursery
52.39629100000000,-2.00201200000000,Colmers Farm Grant Maintained School
52.39697500000000,-2.00155600000000,Colmers Farm Primary School
52.42711300000000,-1.89995100000000,Colmore Junior And Infant School
52.53486900000000,-1.86668300000000,Come Dine With Me
52.49966100000000,-1.82826900000000,Come Dine With Us
52.50360500000000,-1.80925000000000,Comet Public House
52.54867553710940,-1.84168994426727,Communitea
52.47456741333010,-1.91675996780396,Community Partnership Bless 2 Bless
52.47872620000000,-1.90691700000000,Compass Group Cafe Delluci
52.50349400000000,-1.85100000000000,Compass Group DHL Carlsberg UK
52.47872620000000,-1.90691700000000,Compass Group Hospitality Kitchen
52.47872620000000,-1.90691700000000,Compass Group Staff Restaurant
52.51410000000000,-1.80076100000000,Compass Group Uk and Ireland
52.52577972412110,-1.77698600292206,Compass Group/Kuehne & Nagel Ltd
52.47784330000000,-1.89876240000000,Comptoir Libanais
52.40123400000000,-1.97364600000000,Coney Green Respite Services
52.47794600000000,-1.89391700000000,Confectionery
52.45205100000000,-1.88916800000000,Connect Therapeutic Community Ltd
52.48461532592770,-1.90144097805023,Connollys Wine Merchants Ltd
52.52676400000000,-1.83341100000000,Conservative Club
52.46027400000000,-1.85456000000000,Continent Foods Limited
52.50766000000000,-1.95313300000000,Continental Supermarket
52.46002100000000,-1.86796900000000,Conway Primary School
52.55403700000000,-1.88500300000000,Cook King Chinese Takeaway
52.55738100000000,-1.88478800000000,Cooksey News
52.56260100000000,-1.82321500000000,Cool Trader Ltd
52.39080270000000,-1.97786170000000,Coombes Lane Fish and Chips
52.45587500000000,-1.83135300000000,Coombs Catering Partnership Ltd
52.54019800000000,-1.80083500000000,Co-Op
52.52425384521480,-1.83818101882935,Co-Op
52.44358100000000,-1.83443100000000,Co-Op Pharmacy
52.39800300000000,-1.96097900000000,Co-Op Supermarket
52.45229000000000,-1.78277800000000,Co-Operative Retail Services Ltd
52.53795800000000,-1.87913300000000,Co-Operative Retail Services Ltd
52.55971800000000,-1.80239900000000,Co-Operative Stores
52.48284000000000,-1.89829400000000,Co-Operative Supermarket
52.49538500000000,-1.77686600000000,Co-Operative Supermarket
52.43380500000000,-1.85959000000000,Co-Operative Supermarket
52.46723660000000,-1.81067470000000,Co-Operative Supermarket
52.46107800000000,-1.80654900000000,Coopers Butchers
52.44757843017580,-1.95760500431061,Copper Fox Bar & Grill
52.58095100000000,-1.82488200000000,Coppice & Langley School
52.49579300000000,-1.77362400000000,Coppice Child Care Shard End Ltd
52.47281300000000,-1.91667500000000,Coral
52.53450500000000,-1.82750000000000,Coral Bookmakers
52.41386900000000,-1.87100300000000,Corals Bookmakers
52.42755126953130,-1.92261302471161,Cork and Cage
52.46713400000000,-1.93554100000000,Cork Screw
52.42188600000000,-1.83324700000000,Corner House Hotel
52.45660100000000,-1.87302700000000,Corner Stores
52.48065000000000,-1.81255900000000,Corpus Christie Catholic Primary School
52.42766100000000,-1.85622700000000,Cost Cutter
52.42985700000000,-1.97079000000000,Cost Cutter
52.41205200000000,-1.85394000000000,Cost Cutter
52.50341000000000,-1.89944000000000,Cost Cutter
52.49199800000000,-1.90557800000000,Cost Cutters
52.47555600000000,-1.91789100000000,Cost Cutters
52.45981300000000,-1.94682500000000,Costa
52.47863500000000,-1.90027600000000,Costa
52.47682400000000,-1.89537700000000,Costa
52.50549350000000,-1.85649960000000,Costa
52.44898000000000,-1.93087300000000,Costa
52.51002883911130,-1.81132900714874,Costa Cafe
52.44659030000000,-1.82255600000000,Costa Coffee
52.43403800000000,-1.89243400000000,Costa Coffee
52.46217900000000,-1.81446200000000,Costa Coffee
52.58583900000000,-1.82923200000000,Costa Coffee
52.54862800000000,-1.84099700000000,Costa Coffee
52.48664600000000,-1.89096600000000,Costa Coffee
52.47853700000000,-1.91321800000000,Costa Coffee
52.48983000000000,-1.92944100000000,Costa Coffee
52.47993100000000,-1.91492300000000,Costa Coffee
52.44983100000000,-1.94215800000000,Costa Coffee
52.45141601562500,-1.93006098270416,Costa Coffee
52.55047600000000,-1.85914500000000,Costa Coffee
52.56277200000000,-1.83005900000000,Costa Coffee
52.48284000000000,-1.89829400000000,Costa Coffee (Whitbread)
52.50872421264650,-1.82371103763580,Costa Coffee at Next
52.56226100000000,-1.82473600000000,Costa Coffee Cafe
52.41684722900390,-1.96800494194031,Costa Coffee Northfield
52.47037900000000,-1.92015300000000,Costa Drive Thru
52.47953400000000,-1.90115800000000,Costa Ltd
52.52485350000000,-1.83743690000000,Costa Ltd
52.51705090000000,-1.90289410000000,Costa Ltd Unit 36A
52.50548800000000,-1.85650400000000,Costco
52.46386500000000,-1.83625400000000,Costcutter
52.39746500000000,-1.96682900000000,Costcutter
52.50332400000000,-1.87525000000000,Costcutter
52.43805600000000,-1.97099100000000,Costcutter
52.56317500000000,-1.79002000000000,Costcutter
52.42382200000000,-1.86341500000000,Costcutter
52.46531300000000,-1.89197500000000,Costcutter
52.52896700000000,-1.76957700000000,Costcutter
52.47147100000000,-1.83052800000000,Costcutter
52.46810800000000,-1.79065000000000,Costcutter
52.39701000000000,-2.01910400000000,Costcutter
52.49645600000000,-1.76328000000000,Costcutter
52.46635000000000,-1.77814600000000,Costcutter
52.47604600000000,-1.90113600000000,Costcutter
52.45192420000000,-1.81851750000000,Costcutter
52.52877000000000,-1.84127500000000,Costcutter
52.49418700000000,-1.87209400000000,Costcutter
52.48128300000000,-1.89610300000000,Costcutter
52.47128590000000,-1.89937590000000,Costcutter
52.46252500000000,-1.92480400000000,Costcutter
52.48337000000000,-1.93537000000000,Costcutter
52.54741900000000,-1.85866800000000,Costcutter /Drinks Stop
52.46225357055660,-1.78336203098297,Costcutter Supermarket
52.49838600000000,-1.79024100000000,Costcutter Supermarket
52.48074810000000,-1.89449550000000,Costermongers
52.47959310000000,-1.96021020000000,Coswise Food & Wines
52.47942300000000,-1.88750900000000,"Cosy Cafe, Latifs"
52.41375600000000,-1.97188800000000,Cosy Coffee Co
52.47593300000000,-1.90540600000000,Cote Brasserie
52.42544700000000,-1.92169000000000,Cottage
52.41534900000000,-1.93041200000000,Cotteridge Church-Catering Services
52.41482900000000,-1.93416200000000,Cotteridge House Residential Home
52.41896800000000,-1.92545000000000,Cotteridge Junior And Infant School
52.41535700000000,-1.92930900000000,Cotteridge Social Club
52.41776400000000,-1.92602600000000,Cotteridge Wines
52.45222091674800,-1.81786894798279,Cottesbrook Infants School
52.40647500000000,-1.97681800000000,Cotton Tails Nursery
52.39386870000000,-2.01289350000000,Cotton Tails Too
52.32998134319630,-0.17740010846506,Council House
52.43672700000000,-1.92983400000000,Country Girl
52.53344200000000,-1.85259500000000,Court Farm Junior And Infant Schools
52.46091800000000,-1.97346300000000,Court Oak Garden
52.46094400000000,-1.96935700000000,Court Oak Luncheon Club
52.47695200000000,-1.91004100000000,Craeft
52.47888183593750,-1.91078400611877,Craft Dining Rooms
52.46115200000000,-1.97249200000000,Craig Finch
52.47682400000000,-1.89537700000000,Cranberry
52.45684100000000,-1.77894500000000,Cranes Park Parade News
52.47483444213870,-1.90436303615570,Craven Arms
52.45216900000000,-1.86494600000000,Cravings
52.47388370000000,-1.91512790000000,Creams Cafe
52.43672600000000,-1.92983300000000,Creative Coffee Hub
52.47934000000000,-1.91757500000000,Crescent Theatre
52.39081900000000,-1.95798700000000,Crest Convenience Store
52.49174500000000,-1.91697700000000,CRI Inpatients Drug Treatment Unit
52.47384300000000,-1.86374700000000,Cricketers Arms
52.49442400000000,-1.87531900000000,Cromwell Junior And Infant School
52.47767100000000,-1.89802600000000,Cross Country Trains
52.50359200000000,-1.93725120000000,Cross Guns Pub
52.52738800000000,-1.83674000000000,Cross Keys
52.55060100000000,-1.87434900000000,Crossroads Fishbar
52.43624100000000,-1.94704500000000,Crowley House
52.47447100000000,-1.87918900000000,Crown Banqueting
52.59076500000000,-1.84853600000000,Crown Inn
52.58995400000000,-1.84728400000000,Crown Take-Away
52.47774100000000,-1.90621200000000,Crowne Plaza
52.48518300000000,-1.89447400000000,Crush Cafe Sodexo
52.45345000000000,-1.98903600000000,Crusty Cottage Bakery
52.49702200000000,-1.88459100000000,CUL Academy
52.39579500000000,-1.97591200000000,Culmington Hall
52.43438900000000,-1.89399200000000,Curry Garden
52.43521800000000,-1.91912800000000,Curry In A Hurry
52.42642550000000,-1.91037390000000,CurryPop
52.41347800000000,-1.97260900000000,Cut Price Discount
52.53184890747070,-1.75396502017975,Cuttle Bridge Inn
52.44998500000000,-1.92614900000000,Cyber Go
52.48170000000000,-1.83578900000000,Cygnet Cedars
52.46703400000000,-1.82087400000000,Cyprus Fish Bar
52.48676800000000,-1.93599900000000,D & B Wines
52.46703400000000,-1.82087400000000,D & B Wines & Spirits
